game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc,form_z,form_state
822688,678391,Jorbit Vivas,WSH,MIA,1,6,confirmed,Janson Junk,Nationals Park,2026-08-30T16:15:00Z,3.043549624140983,488,1146,0.0625269307998173,0.5423092720686922,0.3181383243199356,0.3505142526493442,0.5461169262220203,0.3404007841582736,0.1990772268340954,0.1051157245450884,0.4859985152731629,0.2558824317045373,0.1407303191347196,0.1028767671376651,0.5279967289782405,0.1499698357668881,0.0214646243332756,2026-08-30T18:51:35Z,,
822688,691594,Javier Sanoja,MIA,WSH,0,6,confirmed,Andrew Alvarez,Nationals Park,2026-08-30T16:15:00Z,3.4949487895642206,839,501,0.0654752660550489,0.5760827344871937,0.254323845052789,0.3437633481657413,0.585148910783141,0.3797081849444918,0.2317082180530478,0.1290545883273508,0.5276883003233725,0.292971700539069,0.167017640996498,0.1207214418839309,0.5592941094306081,0.1805768220665492,0.0333140351721664,2026-08-30T18:51:35Z,,
822688,695670,Harry Ford,WSH,MIA,1,7,confirmed,Janson Junk,Nationals Park,2026-08-30T16:15:00Z,3.043549624140982,152,1146,0.0734816168321501,0.5218827702483184,0.3048709557007217,0.5578401769157757,0.5579767647710699,0.349891961986499,0.2055329103319647,0.108970123110882,0.4868876499063099,0.2558056805832486,0.1403291754985413,0.1025715055990044,0.5087950695391196,0.1360550479425229,0.0176573558019393,2026-08-30T18:51:35Z,,
822688,677870,Leo Jiménez,MIA,WSH,0,7,confirmed,Andrew Alvarez,Nationals Park,2026-08-30T16:15:00Z,3.49494878956422,544,501,0.0647179833492621,0.5073852793534753,0.4282053347978887,0.576617536913523,0.5403295954562775,0.3391474699088946,0.2004848640542293,0.1076037621600968,0.4614531038956891,0.2411479085076274,0.1327677828799503,0.0975801054694657,0.4946452925844504,0.1342764621338749,0.0202931757085135,2026-08-30T18:51:35Z,,
822688,696285,Jacob Young,WSH,MIA,1,8,confirmed,Janson Junk,Nationals Park,2026-08-30T16:15:00Z,3.0435496241409834,1549,1146,0.048220402650139,0.5225894594677022,0.20885304708911,0.4081332650449571,0.5387799160013762,0.3353868701245688,0.1962086094540726,0.1037755745868681,0.4557050302025803,0.2348571416957996,0.1279323344460409,0.0942877517813324,0.5092627541000889,0.1396972908061046,0.0200175878494744,2026-08-30T18:51:35Z,,
822688,805300,Jakob Marsee,MIA,WSH,0,8,confirmed,Andrew Alvarez,Nationals Park,2026-08-30T16:15:00Z,3.49494878956422,814,501,0.0617581595466291,0.5294807948853464,0.3947082273304663,0.5455350299152226,0.574172091183852,0.370596992421411,0.225070064457868,0.1246680857644973,0.4860592745089908,0.2607079598822908,0.145710820929778,0.1062563881706098,0.5153646588783608,0.1499277151823225,0.0246627155364438,2026-08-30T18:51:35Z,,
822688,683083,Nasim Nuñez,WSH,MIA,1,9,confirmed,Janson Junk,Nationals Park,2026-08-30T16:15:00Z,2.9755860212579623,753,1146,0.051203641444222,0.5232580572537276,0.2728129698492526,0.3916474510403492,0.5439274860774654,0.3376990404883173,0.1965653817724564,0.1031137019238071,0.4519944520479779,0.2304266731568092,0.1244441539998641,0.0919366992216531,0.5101045577841331,0.1367749432372194,0.0178186006025712,2026-08-30T18:51:35Z,,
822688,640459,Brian Navarreto,MIA,WSH,0,9,confirmed,Andrew Alvarez,Nationals Park,2026-08-30T16:15:00Z,2.7726376788232145,102,501,0.0663871180893118,0.4531146972958442,0.2631100974426283,0.5376954783934017,0.4938814973343362,0.2939040870974202,0.1638773922229685,0.0813666606403497,0.4313987417037347,0.2137088746339379,0.113242272851512,0.0844123723833484,0.4437797711173607,0.0947662684980837,0.0083328070813977,2026-08-30T18:51:35Z,,
822766,703520,Brett Bateman,TOR,SEA,1,1,confirmed,Logan Gilbert,Rogers Centre,2026-08-30T17:37:00Z,4.088009651824725,118,3887,0.0981889090260505,0.6514722633623168,0.3309228208711807,0.6507276325943686,0.6659149945722606,0.4639265373550115,0.3041128415818061,0.1841801557132324,0.5971079648861108,0.3580769089150021,0.215183142043173,0.1540743974859609,0.6293223320458585,0.2489143382736265,0.061784700957169,2026-08-30T18:51:35Z,,
822766,668227,Randy Arozarena,SEA,TOR,0,1,confirmed,Max Scherzer,Rogers Centre,2026-08-30T17:37:00Z,4.699778802188704,3485,2279,0.1504845161501188,0.664806354182932,0.390305101118146,0.7713724335893007,0.7170790730965844,0.522321002025854,0.3578346774135509,0.2275915034667958,0.648348535568275,0.4100860073252117,0.2556868065084668,0.1826704123593954,0.6416209226614483,0.2631614158388667,0.0688802164776945,2026-08-30T18:51:35Z,,
822766,665489,Vladimir Guerrero Jr.,TOR,SEA,1,2,confirmed,Logan Gilbert,Rogers Centre,2026-08-30T17:37:00Z,4.088009651824724,3579,3887,0.1281197311272164,0.6616566411825168,0.2833621265843604,0.4994638287399359,0.7007007170492082,0.5018505952232812,0.3373285302990135,0.2096033668016618,0.6243342560312212,0.3838088836373841,0.2338884402233797,0.1667059153761017,0.6387298776207541,0.2572925522084123,0.0638149644148877,2026-08-30T18:51:35Z,,
822766,686527,Dominic Canzone,SEA,TOR,0,2,confirmed,Max Scherzer,Rogers Centre,2026-08-30T17:37:00Z,4.240696123286306,1261,2279,0.1885476194250213,0.6422200746381266,0.3342773742616213,0.6363318824783107,0.7051772365296769,0.5080196013802096,0.3442339210511401,0.2163180996361679,0.6617788816411827,0.4237976883686171,0.2664600218413156,0.1903346089361198,0.6206836612488362,0.2416682574350016,0.0593962005129803,2026-08-30T18:51:35Z,,
822766,672386,Alejandro Kirk,TOR,SEA,1,3,confirmed,Logan Gilbert,Rogers Centre,2026-08-30T17:37:00Z,4.088009651824724,2360,3887,0.1064017039898955,0.642885874249444,0.3105092968323191,0.4650902385459149,0.6484446957183394,0.4443079385955176,0.2861385330584762,0.1696435915084349,0.587194931664752,0.347456570360656,0.206520219801562,0.1477960350189832,0.6213966430095638,0.2389093403814544,0.0559527406445105,2026-08-30T18:51:35Z,,
