game_date,player_id,team,opponent,lineup_slot,prob_hit,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,prob_hr,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_k,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_walk,got_hr,got_hit,got_walk,hrr,total_bases,hits,pa,game_pk,name
2026-08-18,668930,MIL,SEA,1,0.6697242107090356,,,,0.1147542706209356,0.7058765908437863,0.5075121234723163,0.3425651538549567,0.2141453609786936,0.6247554527330984,,,,,0.3722232428218022,0,0,1,2,0,0,4,823749.0,Brice Turang
2026-08-18,680977,SEA,MIL,1,0.6981290200412479,,,,0.0911163264331502,0.7144879986753098,0.5185023632916593,0.3536000407800955,0.2237722516377768,0.5541031743178303,,,,,0.3889924215768466,0,1,0,1,2,1,3,823749.0,Brendan Donovan
2026-08-18,694192,MIL,SEA,2,0.6732750261030573,,,,0.1230744923442081,0.7214155788272965,0.5249013585079664,0.3581905263930309,0.2264262002804153,0.7027122318815799,,,,,0.2373956493848878,0,1,0,3,1,1,4,823749.0,Jackson Chourio
2026-08-18,668227,SEA,MIL,2,0.6738400740957063,,,,0.1562438733161014,0.7326404571421073,0.5395022937504215,0.3730628786297725,0.2395573954241354,0.721554496898006,,,,,0.4680413207442624,0,0,0,0,0,0,4,823749.0,Randy Arozarena
2026-08-18,641343,MIL,SEA,3,0.5887384018559326,,,,0.161424544378505,0.6723136139275251,0.4672097382573114,0.3042785526776415,0.18247134270759,0.6098024457217975,,,,,0.4170126894032521,1,1,1,7,6,2,4,823749.0,Jake Bauers
2026-08-18,686527,SEA,MIL,3,0.5968018781957205,,,,0.1299611613845218,0.6588746725314493,0.4542157210114918,0.2939992466399335,0.1753726850747506,0.6263517475317214,,,,,0.262206540210514,0,1,0,1,2,1,4,823749.0,Dominic Canzone
2026-08-18,661388,MIL,SEA,4,0.6408680244302983,,,,0.109097333402713,0.6802458360036284,0.4770533570770551,0.3137036691968797,0.1902542566566969,0.5716059577598354,,,,,0.3039154648244687,0,1,1,6,3,2,6,823749.0,William Contreras
2026-08-18,677594,SEA,MIL,4,0.7011123166552825,,,,0.177686267345654,0.7423487974691052,0.5502729355658044,0.382548702105542,0.2467978851387863,0.7014910953422193,,,,,0.3403868280816589,0,0,0,0,0,0,4,823749.0,Julio Rodríguez
2026-08-18,592885,MIL,SEA,5,0.6418360519570326,,,,0.1321411382850504,0.6901689793669809,0.4875612280780728,0.3227149929557992,0.1970236385857046,0.6515790434777009,,,,,0.3785374763240235,1,1,0,8,5,2,6,823749.0,Christian Yelich
2026-08-18,647304,SEA,MIL,5,0.6772084506491683,,,,0.1091304508116691,0.6955893300938577,0.4946644714161432,0.3299522492094839,0.2033947570788658,0.5246335913827852,,,,,0.2851272400500902,0,1,0,1,1,1,4,823749.0,Josh Naylor
2026-08-18,800325,MIL,SEA,6,0.5065522515836979,,,,0.057649691850448,0.5200689352280247,0.3183412258614687,0.1828760023015251,0.0946352848558246,0.551121100777097,,,,,0.2330018759642677,1,1,0,9,6,3,6,823749.0,Luis Lara
2026-08-18,702284,SEA,MIL,6,0.6061498412069178,,,,0.1024017894676533,0.6384604288475783,0.4326296027595548,0.2751710775373908,0.1608208616990972,0.5405706216053803,,,,,0.2625080994625924,0,0,0,0,0,0,4,823749.0,Cole Young
2026-08-18,669003,MIL,SEA,7,0.5645391674014095,,,,0.0994125354153641,0.6201045654614894,0.4118990324872586,0.2564537154451731,0.1460448147563933,0.7146487780596036,,,,,0.3445850967119681,0,1,0,6,4,4,6,823749.0,Garrett Mitchell
2026-08-18,663728,SEA,MIL,7,0.567260449309798,,,,0.1889783907103906,0.6728802928392096,0.468781737511436,0.3062221382951482,0.1843220172999897,0.8064789230180847,,,,,0.3675660905860658,0,0,1,0,0,0,3,823749.0,Cal Raleigh
2026-08-18,687401,MIL,SEA,8,0.5285608955353427,,,,0.0684561304060945,0.5653177118846927,0.3594002470961985,0.2144349403965277,0.1162254109186082,0.4899119351148868,,,,,0.2142598750365746,0,1,1,5,2,2,5,823749.0,Joey Ortiz
2026-08-18,645302,SEA,MIL,8,0.587153798369353,,,,0.0698256914797589,0.6021319701609463,0.3946651678195443,0.2427116807007958,0.136362076743374,0.5489162246077369,,,,,0.2686395770216416,0,0,1,0,0,0,4,823749.0,Victor Robles
2026-08-18,666152,MIL,SEA,9,0.5078127023079152,,,,0.07578880661147,0.560556223493906,0.3518921054306598,0.2067219961491421,0.1097011258232677,0.513265569658908,,,,,0.2568112002827994,1,1,0,9,6,3,5,823749.0,David Hamilton
2026-08-18,801126,SEA,MIL,9,0.5170829053800566,,,,0.0943148040281579,0.588204386052683,0.3735133259055799,0.2207796752584525,0.1175077493163255,0.5757139649370988,,,,,0.3013199655591925,0,1,0,1,1,1,3,823749.0,Brock Rodden
2026-08-18,679845,KC,ATH,1,0.5876539668518811,,,,0.0719133339731837,0.5956395669502171,0.3909030107450992,0.2413597123748762,0.1365663114505163,0.4199366960963533,,,,,0.333030260935146,0,0,0,0,0,0,3,824075.0,Nick Loftin
2026-08-18,703607,ATH,KC,1,0.6558457802391305,,,,0.1005800783005261,0.6690088113875426,0.4674196481958999,0.307192866005763,0.1867190755529196,0.6761309849719438,,,,,0.3160081836273282,0,1,0,2,1,1,4,824075.0,Henry Bolte
2026-08-18,677951,KC,ATH,2,0.7379366805675228,,,,0.1340864253636219,0.7571770052470196,0.5686784864709851,0.4004266984797405,0.2618272607433475,0.5097230360227689,,,,,0.3015042401803643,0,1,1,2,1,1,5,824075.0,Bobby Witt Jr.
2026-08-18,680869,ATH,KC,2,0.666962920625186,,,,0.1483265549876306,0.7080871752512968,0.5104639908362477,0.34563169694472,0.2168990083119614,0.7561655807917113,,,,,0.3198656899485899,0,0,1,2,0,0,4,824075.0,Zack Gelof
2026-08-18,695506,KC,ATH,3,0.6061051451139091,,,,0.1142534522307697,0.6523139756062776,0.4474579253890153,0.2881031144919189,0.1707481938844854,0.6351898347625373,,,,,0.2531707144782449,0,1,0,3,3,2,4,824075.0,Jac Caglianone
2026-08-18,643446,ATH,KC,3,0.6499504586507596,,,,0.0667383328114011,0.6517467941901165,0.4482309713912819,0.2897693511918511,0.1727566706023423,0.4403116978508614,,,,,0.2934721518785385,0,1,0,3,2,2,4,824075.0,Jeff McNeil
2026-08-18,672580,KC,ATH,4,0.6814438097090343,,,,0.0708237115587827,0.6758434012170318,0.4721656914094719,0.3093023607878788,0.1867673473878548,0.4364359363170513,,,,,0.2975640027920965,0,1,0,1,1,1,4,824075.0,Maikel Garcia
2026-08-18,641680,ATH,KC,4,0.5864540685436511,,,,0.0843686526780783,0.6204727982948058,0.4158953479822399,0.2621252469069843,0.1518193198192909,0.5621911897384587,,,,,0.2735961460848359,0,0,1,0,0,0,4,824075.0,Jonah Heim
2026-08-18,686469,KC,ATH,5,0.6165463786329738,,,,0.0881780073186497,0.641436728959776,0.4356755053706438,0.2776852240896245,0.1626303679358411,0.5054498171565817,,,,,0.2945237243895315,0,1,0,3,3,2,4,824075.0,Vinnie Pasquantino
2026-08-18,695720,ATH,KC,5,0.6160908633569457,,,,0.1112571111968668,0.6549861329058424,0.4482835227988028,0.2875892192348256,0.1695749066914871,0.4471243729158835,,,,,0.2369375430763229,0,1,0,2,1,1,4,824075.0,Tommy White
2026-08-18,521692,KC,ATH,6,0.6491653485780452,,,,0.1384852965798632,0.6769013384975424,0.4725035671250279,0.3089635625776253,0.1860131896945357,0.5226156721871272,,,,,0.2375228932739651,0,0,0,0,0,0,4,824075.0,Salvador Perez
2026-08-18,671732,ATH,KC,6,0.5837464205187215,,,,0.091511571595239,0.6357894401977222,0.430143942225719,0.2732286147598413,0.1594748692316244,0.6639463256778675,,,,,0.3057277987957535,0,1,1,1,1,1,4,824075.0,Lawrence Butler
2026-08-18,686681,KC,ATH,7,0.5759593201302002,,,,0.0730027830455621,0.6059534070753168,0.398468172815349,0.2457932359436641,0.1385403650034805,0.4967037659790159,,,,,0.1943725704521598,0,1,1,2,1,1,4,824075.0,Michael Massey
2026-08-18,691777,ATH,KC,7,0.5406869547377608,,,,0.1006871924939613,0.5928369994144741,0.3847808503921721,0.2342084020071058,0.1299484000298879,0.6826490096684338,,,,,0.270923506077224,0,0,1,1,0,0,3,824075.0,Max Muncy
2026-08-18,695600,KC,ATH,8,0.5179142457256147,,,,0.0804424019147347,0.5860551198206715,0.3794057404567744,0.2305220521885116,0.1276860577616418,0.6857271190827018,,,,,0.2996570880296547,0,1,1,2,1,1,4,824075.0,Carter Jensen
2026-08-18,675961,ATH,KC,8,0.5068915714062443,,,,0.0534610078846558,0.5208789178157449,0.31739697958588,0.1811751992629439,0.0928640126252526,0.5335866386993319,,,,,0.2104271622063971,0,0,0,0,0,0,2,824075.0,Alika Williams
2026-08-18,664728,KC,ATH,9,0.5016337723090937,,,,0.0462038156230947,0.5414764806999591,0.3360791693658757,0.1955195493418666,0.1026611672708479,0.489063528026788,,,,,0.1987337253127303,0,0,0,0,0,0,3,824075.0,Kyle Isbel
2026-08-18,687231,ATH,KC,9,0.5295004102983044,,,,0.0543077043329729,0.5393451653615825,0.3349297096437295,0.1950987867118889,0.1026695780623331,0.3980405225168996,,,,,0.263426631274284,0,0,0,0,0,0,4,824075.0,Darell Hernaiz
2026-08-18,665161,HOU,LAA,1,0.7053380429536024,,,,0.1447936610843991,0.7381352621009705,0.5456738063088135,0.3785371258524001,0.2437522349806016,0.6274519020373023,,,,,0.390038795581651,0,0,0,0,0,0,4,824154.0,Jeremy Peña
2026-08-18,685133,LAA,HOU,1,0.5839851779826201,,,,0.0695652699578214,0.5971973265821957,0.3920793231532615,0.2422382054078038,0.1372256829562964,0.5734572978438446,,,,,0.3602510521925681,0,1,0,2,1,1,4,824154.0,Wade Meckler
2026-08-18,670541,HOU,LAA,2,0.7042571760159221,,,,0.249823432039135,0.7713634876211929,0.5869103760676695,0.4186378995552534,0.2775249631736819,0.5357688328875456,,,,,0.5319209419771196,0,0,0,0,0,0,4,824154.0,Yordan Alvarez
2026-08-18,545361,LAA,HOU,2,0.6082596805546624,,,,0.1968253035949828,0.7058664462194886,0.5080060057316623,0.3434621936398944,0.2152329647446602,0.8506316437398195,,,,,0.4912286239016729,0,0,1,0,0,0,4,824154.0,Mike Trout
2026-08-18,670623,HOU,LAA,3,0.618129055987629,,,,0.1588280701105494,0.6807970277107983,0.4780756691900014,0.3149197062368509,0.1914299272940609,0.4929005610628428,,,,,0.5315522174713702,0,0,1,0,0,0,4,824154.0,Isaac Paredes
2026-08-18,694384,LAA,HOU,3,0.6540032109853452,,,,0.0941410580800957,0.6731832545962859,0.4710813515915484,0.3097461266690762,0.1881843665141989,0.4810203664791777,,,,,0.4787384171945523,0,1,0,4,2,2,4,824154.0,Nolan Schanuel
2026-08-18,514888,HOU,LAA,4,0.6661004811329205,,,,0.1475786866926498,0.7199989575264667,0.522100183034778,0.3546333652331412,0.2227809342286553,0.5695832352341476,,,,,0.4190929849858343,0,1,1,1,1,1,4,824154.0,Jose Altuve
2026-08-18,687263,LAA,HOU,4,0.5879496940885087,,,,0.1303731219784346,0.6639644117384191,0.4606367165378851,0.30017400412208,0.1804738247032634,0.8612337454595425,,,,,0.3492558942310246,0,1,0,3,3,2,4,824154.0,Zach Neto
2026-08-18,662139,HOU,LAA,5,0.6008140302765338,,,,0.1412973682288439,0.6713668584717165,0.4667452642472343,0.3040957077594318,0.1824048369738263,0.5554293224361607,,,,,0.3862255809048281,0,0,0,0,0,0,4,824154.0,Daulton Varsho
2026-08-18,694208,LAA,HOU,5,0.5447466776437901,,,,0.0957618716076047,0.5965497549437254,0.389334610681792,0.2385115431611393,0.1334549376629491,0.5133381138474127,,,,,0.3136746577321468,0,0,0,0,0,0,4,824154.0,Moisés Ballesteros
2026-08-18,572233,HOU,LAA,6,0.6121255807393723,,,,0.1775625160791386,0.691316574786534,0.488353024504734,0.3230110438842369,0.1969188487975053,0.6429033475983162,,,,,0.4473065894536309,0,0,0,0,0,0,4,824154.0,Christian Walker
2026-08-18,687093,LAA,HOU,6,0.5660812380285921,,,,0.0808248602081723,0.5978096117387498,0.3928857229017636,0.2427311641494053,0.1373189465496167,0.6658342580553517,,,,,0.2803117774427099,0,1,0,1,1,1,4,824154.0,Vaughn Grissom
2026-08-18,666211,HOU,LAA,7,0.4815089261380928,,,,0.108936853583659,0.5617113057811642,0.3533080710797602,0.2080524015268368,0.1107745440184373,0.630390994519195,,,,,0.4109104879647127,0,0,0,0,0,0,3,824154.0,Taylor Trammell
2026-08-18,666139,LAA,HOU,7,0.587857310152459,,,,0.108799798629139,0.6349752094204244,0.4287318660551762,0.2716571089352821,0.1580417349293778,0.6949528435216591,,,,,0.2925205743713797,1,1,0,3,4,1,4,824154.0,Josh Lowe
2026-08-18,701358,HOU,LAA,8,0.5556734910079824,,,,0.1167252156327794,0.6195502324129748,0.4116795253757224,0.2564592871474224,0.1461595154187465,0.6074031783104946,,,,,0.3819823824925796,1,1,0,3,4,1,3,824154.0,Cam Smith
2026-08-18,694203,LAA,HOU,8,0.4928370581100119,,,,0.0952610035603255,0.5561002970078279,0.3507035996715494,0.2075738125408134,0.1114346392381084,0.7320002666301225,,,,,0.2391223628682344,0,1,0,1,1,1,4,824154.0,Denzer Guzman
2026-08-18,673237,HOU,LAA,9,0.6033441326816537,,,,0.1218537382028204,0.6569493788317015,0.4486277572978291,0.2865898908406709,0.1678515554955651,0.4501634633884988,,,,,0.2596151965782081,0,1,0,1,1,1,3,824154.0,Yainer Diaz
2026-08-18,623168,LAA,HOU,9,0.490452781413883,,,,0.0559445218701241,0.5249821433012021,0.3211044156935161,0.1840081848764862,0.0947888909642116,0.3812554690065647,,,,,0.2694048933635736,0,0,0,0,0,0,3,824154.0,Tyler Heineman
2026-08-18,664983,COL,LAD,1,0.670259472093495,,,,0.0991896095312843,0.6865543040897496,0.4855937028421229,0.322544901706592,0.19810679798248,0.5289688810172252,,,,,0.2586332259496845,0,1,0,4,3,2,5,824319.0,Jake McCarthy
2026-08-18,660271,LAD,COL,1,0.7425902546179481,,,,0.3156885813157973,0.8094729757919857,0.6406171525757489,0.4767271493554738,0.3314618559390984,0.6678660293040739,,,,,0.4365234032989371,1,1,0,4,4,1,5,824319.0,Shohei Ohtani
2026-08-18,694249,COL,LAD,2,0.6576848585622298,,,,0.1397959350831157,0.6921961499940591,0.4909470330582547,0.3266535431250229,0.2008154396805187,0.5784812940627658,,,,,0.3528609836720002,0,1,0,2,2,1,5,824319.0,Cole Carrigg
2026-08-18,518692,LAD,COL,2,0.755620811933861,,,,0.1542037715872387,0.7751028430493698,0.5930104468583051,0.4259914728959609,0.2849841456870066,0.5081836605482427,,,,,0.4151668985562229,0,1,1,5,2,2,5,824319.0,Freddie Freeman
2026-08-18,650489,COL,LAD,3,0.6417594888640796,,,,0.1463506246548419,0.6834898722765951,0.4808728980744269,0.3172760443488942,0.1931640748882907,0.6654375087298987,,,,,0.3492344366307436,1,1,1,7,5,2,5,824319.0,Willi Castro
2026-08-18,681624,LAD,COL,3,0.6857290659700305,,,,0.1496421790072256,0.7234352932272573,0.5277459356777265,0.3612478781005908,0.2292417443297245,0.6229127466864633,,,,,0.3154772341739899,0,1,0,1,1,1,5,824319.0,Andy Pages
2026-08-18,681198,COL,LAD,4,0.6139820738207129,,,,0.1116032889964003,0.6519210209044534,0.4456857896264536,0.2856868382976034,0.1683032424564672,0.4544278184481587,,,,,0.3414079543648348,0,1,0,4,3,2,5,824319.0,TJ Rumfield
2026-08-18,571970,LAD,COL,4,0.6245160518050109,,,,0.2154000421767182,0.7188498747517313,0.5217577607739066,0.3551527691434133,0.2238757426254629,0.6691981123073671,,,,,0.5174179602194368,0,1,0,2,1,1,5,824319.0,Max Muncy
2026-08-18,681393,COL,LAD,5,0.6047321768635023,,,,0.1322672135766587,0.6546892386221502,0.4486566627429615,0.2882179865290016,0.1701720659650653,0.6854291741726131,,,,,0.3386669878131962,0,1,0,2,2,1,3,824319.0,Connor Norby
2026-08-18,605141,LAD,COL,5,0.6866788677189594,,,,0.1673112007331042,0.7376618172277642,0.5440525822999794,0.3761355715375229,0.2410888152253173,0.4673035103354821,,,,,0.3391382736781435,0,0,0,0,0,0,5,824319.0,Mookie Betts
2026-08-18,666160,COL,LAD,6,0.6078257210137061,,,,0.1655130014871301,0.6673198854191601,0.4607074539402399,0.2977265021172323,0.1767771778073529,0.6432152793716427,,,,,0.206068308344602,0,0,0,0,0,0,4,824319.0,Mickey Moniak
2026-08-18,669242,LAD,COL,6,0.6549306120139908,,,,0.1218119201511613,0.6940277681281154,0.4923521067912735,0.3274091488484985,0.2010239509585783,0.5225255573604755,,,,,0.3269788948723439,0,1,0,3,4,2,4,824319.0,Tommy Edman
2026-08-18,687597,COL,LAD,7,0.585321055975425,,,,0.1201514643705168,0.621135940175912,0.4131846546096933,0.2576675111850169,0.1470262679413866,0.6704902412438936,,,,,0.2758381852259103,0,0,1,0,0,0,3,824319.0,Jordan Beck
2026-08-18,663656,LAD,COL,7,0.6450417701596334,,,,0.1608966058227109,0.7137704623424977,0.514607583537913,0.3475034488851333,0.2168779468249997,0.4643317907962698,,,,,0.4629501380780993,0,1,0,3,2,1,4,824319.0,Kyle Tucker
2026-08-18,690924,COL,LAD,8,0.4922704842709743,,,,0.1008310526070347,0.5364217038898732,0.3285770708286817,0.1880466591955134,0.0964832152769042,0.6073715503489167,,,,,0.2399641434010294,0,1,0,1,1,1,3,824319.0,Braxton Fulford
2026-08-18,606192,LAD,COL,8,0.6519651595576268,,,,0.1595654430713363,0.7086628346048256,0.508163423531051,0.3411444070780045,0.211440562371134,0.698931786342609,,,,,0.26197849783242,0,1,0,5,5,2,4,824319.0,Teoscar Hernández
2026-08-18,678662,COL,LAD,9,0.6022536473613593,,,,0.1414756764152133,0.6618481004078647,0.4546124318997524,0.2922409712453266,0.1724450567038625,0.5897890941761645,,,,,0.2291904400968897,0,0,0,0,0,0,2,824319.0,Ezequiel Tovar
2026-08-18,676439,LAD,COL,9,0.4977657348800417,,,,0.0750685484727431,0.536533047010642,0.3294925975383959,0.1891961022703619,0.0975353881206853,0.506614137295364,,,,,0.2976951775462547,0,0,1,1,0,0,3,824319.0,Hunter Feduccia
2026-08-18,680757,CLE,SF,1,0.6837755570904853,,,,0.067763842530947,0.70026446706017,0.5012141947932842,0.3369003332020847,0.2096928996925555,0.4148327055904322,,,,,0.4733510116493117,0,1,1,4,1,1,5,824398.0,Steven Kwan
2026-08-18,813841,SF,CLE,1,0.5218724146937249,,,,0.0820906053039762,0.5530354401069554,0.3443710045798597,0.2005789091134654,0.1053054923588815,0.6168922185372506,,,,,0.2007756644896991,0,1,0,2,2,2,4,824398.0,Jonah Cox
2026-08-18,608070,CLE,SF,2,0.6824824465326811,,,,0.1599248550718943,0.7310486794439953,0.536422344945937,0.3691268643410541,0.2354748048828242,0.4124513553779541,,,,,0.4264106899252078,0,1,0,5,4,3,5,824398.0,José Ramírez
2026-08-18,646240,SF,CLE,2,0.6554889239203632,,,,0.1747407609096335,0.7111027346373329,0.5140842795955703,0.3491301638918405,0.2198658871419061,0.7650326857548346,,,,,0.3529889649189552,0,0,0,0,0,0,4,824398.0,Rafael Devers
2026-08-18,666176,CLE,SF,3,0.6054609790050534,,,,0.1720515553358326,0.6642066019297532,0.4598050349770635,0.2986298386151895,0.1786676091312574,0.6506757018136509,,,,,0.3469560985682582,1,1,0,10,6,3,4,824398.0,Jo Adell
2026-08-18,682674,SF,CLE,3,0.5536990118770664,,,,0.1078105423001201,0.6095042260437071,0.3968769458339276,0.2413413216170272,0.1333261897871616,0.523380417174591,,,,,0.1756282330408109,0,0,0,0,0,0,4,824398.0,Victor Bericoto
2026-08-18,682657,CLE,SF,4,0.5782937148271928,,,,0.0896026274762103,0.6106707826074309,0.404816305671261,0.2520603127051097,0.1437990511523517,0.5906866358703516,,,,,0.2629087196149119,0,1,0,3,2,1,4,824398.0,Angel Martínez
2026-08-18,805811,SF,CLE,4,0.5824172718790114,,,,0.1149514227575427,0.6306791409103728,0.4260288292852571,0.2705112121654348,0.157979906927031,0.8008569490836931,,,,,0.3799537911120357,1,1,0,4,5,2,4,824398.0,Bryce Eldridge
2026-08-18,656555,CLE,SF,5,0.5754598476925328,,,,0.1837022802451214,0.6665845165756323,0.4616254820807629,0.2996422415595033,0.1790008597459314,0.7108839165596491,,,,,0.4891210969236014,0,1,0,1,1,1,4,824398.0,Rhys Hoskins
2026-08-18,678545,SF,CLE,5,0.5657408842560671,,,,0.0785619345301055,0.5868684608810741,0.3779484272271624,0.2280844935082817,0.1251965579169689,0.4668226732841556,,,,,0.1944802661168261,0,0,1,0,0,0,4,824398.0,Osleivis Basabe
2026-08-18,694197,CLE,SF,6,0.5296813645763585,,,,0.0716804675372371,0.5690200395924252,0.361364358332184,0.2151158499820885,0.1161695089054644,0.4348904996418789,,,,,0.315878984919225,0,1,1,2,3,2,4,824398.0,Angel Genao
2026-08-18,671083,SF,CLE,6,0.4859551886420407,,,,0.0763806670296005,0.5293326647516231,0.3254860094259177,0.1876464886112273,0.097456227571137,0.5175425167955214,,,,,0.3298987622527746,0,1,0,1,1,1,3,824398.0,Buddy Kennedy
2026-08-18,683953,CLE,SF,7,0.5860617592236096,,,,0.0893286438609447,0.635234564916397,0.42867479165183,0.2713082320010904,0.1575290755808377,0.6048417053460928,,,,,0.446671325978056,0,0,0,0,0,0,4,824398.0,Travis Bazzana
2026-08-18,687551,SF,CLE,7,0.5072237394130723,,,,0.0689028973941719,0.5455532527432585,0.3424230221959759,0.2019632562075439,0.1080713324029759,0.4970661526638513,,,,,0.2758536920652537,0,0,1,0,0,0,4,824398.0,Drew Gilbert
2026-08-18,672275,CLE,SF,8,0.5400258645110537,,,,0.0796620009756468,0.5724536029790025,0.3661416754848183,0.2197739652461299,0.1199781435911636,0.5601179608290295,,,,,0.3038536341970558,0,0,0,1,0,0,4,824398.0,Patrick Bailey
2026-08-18,668800,SF,CLE,8,0.5073211206897088,,,,0.0711621081482167,0.5374004039825121,0.3342012012526257,0.1951470012770911,0.1030864873965856,0.4620252645502462,,,,,0.2315405885032316,0,0,0,0,0,0,3,824398.0,Andrew Knizner
2026-08-18,677587,CLE,SF,9,0.5201202544738007,,,,0.0608907168235177,0.5559101424704932,0.3501032445537465,0.2068344918025059,0.110735601051143,0.4300959587449572,,,,,0.2812837061080172,0,1,0,2,1,1,4,824398.0,Brayan Rocchio
2026-08-18,683766,SF,CLE,9,0.5253820141525848,,,,0.0629848285810433,0.5576469179178987,0.3475250542018231,0.2022674182201214,0.105934247588592,0.470182987227749,,,,,0.2160192477202399,0,1,0,1,2,1,3,824398.0,Christian Koss
2026-08-18,682829,CIN,STL,1,0.6999106668173247,,,,0.1579802714792172,0.748965910498823,0.5590432402803384,0.3915419646920448,0.2547449656183103,0.7263727150456201,,,,,0.4182946497235678,0,0,0,0,0,0,4,824475.0,Elly De La Cruz
2026-08-18,802139,STL,CIN,1,0.6535096162404341,,,,0.1181563299173324,0.6998791933670421,0.5017378089037974,0.3381382254970145,0.2112733555459416,0.6104312594276888,,,,,0.4713743981539104,0,0,0,0,0,0,5,824475.0,JJ Wetherholt
2026-08-18,701398,CIN,STL,2,0.6422219204978499,,,,0.1634851478964637,0.6992103480393737,0.4991308932236943,0.3342670845523295,0.2070050308619657,0.6270648941589196,,,,,0.313066473156662,0,1,0,1,1,1,4,824475.0,Sal Stewart
